date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-12,CUS22116162424,24,1000,USD,WEB PAGE,0.315
2022-09-12,CUS37876012036,36,12000,USD,WEB PAGE,0.35
2022-09-12,CUS71520947924,24,5600,USD,WEB PAGE,0.289
2022-09-12,CUS94639116748,48,13143,USD,WEB PAGE,0.179
2022-09-12,CUS27108084836,36,18000,USD,AGENCY,0.335
2022-09-12,CUS51975319624,24,3500,USD,WEB PAGE,0.255
2022-09-12,CUS82681388936,36,7578.68,USD,WEB PAGE,0.32
2022-09-12,CUS45268261724,24,10000,USD,WEB PAGE,0.275
2022-09-12,CUS39456899112,12,18230,USD,WEB PAGE,0.185
2022-09-12,CUS19667735836,36,3400,USD,WEB PAGE,0.315
2022-09-12,CUS54508914624,24,1862,USD,WEB PAGE,0.105
2022-09-12,CUS74871167936,36,14000,USD,WEB PAGE,0.395
2022-09-12,CUS83767344924,24,4500,USD,WEB PAGE,0.105
2022-09-12,CUS27244199836,36,20300,USD,WEB PAGE,0.395
2022-09-12,CUS56326675848,48,9000,USD,WEB PAGE,0.395
2022-09-12,CUS57844298224,24,10608.46,USD,AGENCY,0.315
2022-09-12,CUS15435622036,36,54000,USD,WEB PAGE,0.29
2022-09-12,CUS14100382624,24,4500,USD,WEB PAGE,0.35
2022-09-12,CUS38760277212,12,3000,USD,WEB PAGE,0.35
2022-09-12,CUS64738678836,36,6000,USD,WEB PAGE,0.35
2022-09-12,CUS22832074236,36,75100,USD,WEB PAGE,0.129
2022-09-12,CUS40639686636,36,2888,USD,WEB PAGE,0.349
2022-09-12,CUS32294139124,24,3000,USD,WEB PAGE,0.259
2022-09-12,CUS32123836436,36,12000,USD,AGENCY,0.225
2022-09-12,CUS98234073048,48,6299,USD,WEB PAGE,0.199
2022-09-12,CUS19914020012,12,8000,USD,WEB PAGE,0.175
2022-09-12,CUS47324333112,12,2400,USD,WEB PAGE,0.205
2022-09-12,CUS50669046724,24,5000,USD,WEB PAGE,0.32
2022-09-12,CUS17208518212,12,15000,USD,WEB PAGE,0.265
2022-09-12,CUS28836115712,12,1000,USD,WEB PAGE,0.275
2022-09-12,CUS72476429512,12,1500,USD,WEB PAGE,0.325
2022-09-12,CUS33434379060,60,40000,USD,WEB PAGE,0.25
2022-09-12,CUS13963729536,36,6900,USD,WEB PAGE,0.305
2022-09-12,CUS13938403036,36,60000,USD,WEB PAGE,0.215
2022-09-12,CUS72289037924,24,5300,USD,WEB PAGE,0.305
2022-09-12,CUS33312150336,36,5578,USD,WEB PAGE,0.395
2022-09-12,CUS79076111624,24,8000,USD,WEB PAGE,0.4
2022-09-12,CUS78594439024,24,6000,USD,WEB PAGE,0.395
2022-09-12,CUS57106930624,24,8500,USD,WEB PAGE,0.395
2022-09-12,CUS57509384248,48,20000,USD,WEB PAGE,0.105
2022-09-12,CUS20150360636,36,3000,USD,WEB PAGE,0.285
2022-09-12,CUS18211622048,48,9900,USD,WEB PAGE,0.35
2022-09-12,CUS14960131712,12,2000,USD,WEB PAGE,0.315
2022-09-12,CUS93863691224,24,24961.76,USD,WEB PAGE,0.275
2022-09-12,CUS38696993648,48,22380,USD,WEB PAGE,0.205
2022-09-12,CUS75421722636,36,5600,USD,WEB PAGE,0.35
2022-09-12,CUS50866336336,36,7600,USD,WEB PAGE,0.245
2022-09-12,CUS18660411724,24,12000,USD,WEB PAGE,0.159
2022-09-12,CUS33574349324,24,2400,USD,WEB PAGE,0.325
2022-09-12,CUS49909745524,24,5000,USD,AGENCY,0.315
2022-09-12,CUS22510042024,24,5000,USD,WEB PAGE,0.29
2022-09-12,CUS89312109324,24,50000,USD,AGENCY,0.295
2022-09-12,CUS49225212524,24,3500,USD,WEB PAGE,0.315
2022-09-12,CUS47302076812,12,2500,USD,WEB PAGE,0.29
2022-09-12,CUS60759973460,60,10800,USD,WEB PAGE,0.235
2022-09-12,CUS65038644312,12,1000,USD,WEB PAGE,0.39
2022-09-12,CUS91726799636,36,10000,USD,WEB PAGE,0.39
2022-09-12,CUS54420870824,24,5278,USD,WEB PAGE,0.385
2022-09-12,CUS80340570636,36,8200,USD,WEB PAGE,0.395
2022-09-12,CUS85073589636,36,8580,USD,WEB PAGE,0.395
2022-09-12,CUS51170534536,36,8700,USD,AGENCY,0.395
2022-09-12,CUS84369119124,24,3000,USD,WEB PAGE,0.275
2022-09-12,CUS98175456424,24,5000,USD,WEB PAGE,0.395
2022-09-12,CUS18311975948,48,57346,USD,AGENCY,0.19
2022-09-12,CUS43293828524,24,3000,USD,WEB PAGE,0.275
2022-09-12,CUS20590955024,24,6100,USD,WEB PAGE,0.285
2022-09-12,CUS99180097424,24,3000,USD,WEB PAGE,0.219
2022-09-12,CUS90543463536,36,44000,USD,WEB PAGE,0.145
2022-09-12,CUS19428616636,36,10000,USD,WEB PAGE,0.205
2022-09-12,CUS93040892648,48,4000,USD,WEB PAGE,0.219
2022-09-12,CUS97030637236,36,15500,USD,WEB PAGE,0.259
2022-09-12,CUS84328144148,48,10000,USD,WEB PAGE,0.179
2022-09-12,CUS16223977848,48,20000,USD,WEB PAGE,0.105
2022-09-12,CUS75826405924,24,17953,USD,WEB PAGE,0.209
2022-09-12,CUS59786664536,36,5000,USD,WEB PAGE,0.255
2022-09-12,CUS26378478736,36,19858.89,USD,WEB PAGE,0.185
2022-09-12,CUS49096187748,48,9700,USD,WEB PAGE,0.35
2022-09-12,CUS47126035324,24,16960,USD,WEB PAGE,0.175
2022-09-12,CUS28064871736,36,15000,USD,WEB PAGE,0.159
2022-09-12,CUS13809035124,24,1500,USD,WEB PAGE,0.249
2022-09-12,CUS47056218160,60,10000,USD,WEB PAGE,0.24
2022-09-12,CUS50400324236,36,7000,USD,WEB PAGE,0.305
2022-09-12,CUS62895767436,36,8400,USD,WEB PAGE,0.305
2022-09-12,CUS90575714524,24,3600,USD,WEB PAGE,0.265
2022-09-12,CUS81496749036,36,11300,USD,WEB PAGE,0.305
2022-09-12,CUS93642331136,36,6000,USD,WEB PAGE,0.255
2022-09-12,CUS80141288860,60,11500,USD,WEB PAGE,0.4
2022-09-12,CUS28229005724,24,12000,USD,WEB PAGE,0.28
2022-09-12,CUS89256730924,24,2183,USD,WEB PAGE,0.39
2022-09-12,CUS80443513512,12,3000,USD,WEB PAGE,0.395
2022-09-12,CUS92069483736,36,6915,USD,WEB PAGE,0.395
2022-09-12,CUS64931389524,24,6000,USD,WEB PAGE,0.35
2022-09-12,CUS96122372536,36,5500,USD,WEB PAGE,0.35
2022-09-12,CUS42159374624,24,1000,USD,WEB PAGE,0.315
2022-09-12,CUS74959763312,12,3000,USD,WEB PAGE,0.285
2022-09-12,CUS86767682136,36,47300,USD,AGENCY,0.135
2022-09-12,CUS83941826724,24,65000,USD,WEB PAGE,0.199
2022-09-12,CUS11588031448,48,58000,USD,WEB PAGE,0.169
2022-09-12,CUS72311752248,48,8411.04,USD,WEB PAGE,0.219
2022-09-12,CUS40795779448,48,5500,USD,WEB PAGE,0.245
2022-09-12,CUS50707253436,36,12000,USD,AGENCY,0.23
2022-09-12,CUS98874245612,12,3500,USD,WEB PAGE,0.35
2022-09-12,CUS92829423648,48,10000,USD,WEB PAGE,0.245
2022-09-12,CUS49511879536,36,10251.76,USD,AGENCY,0.225
2022-09-12,CUS63587931124,24,4190,USD,AGENCY,0.275
2022-09-12,CUS34979108824,24,5080,USD,WEB PAGE,0.105
2022-09-12,CUS72741757360,60,70000,USD,WEB PAGE,0.18
2022-09-12,CUS43996606236,36,3200,USD,WEB PAGE,0.39
2022-09-12,CUS65379953536,36,11057,USD,WEB PAGE,0.395
2022-09-12,CUS72632455648,48,9902.71,USD,WEB PAGE,0.4
2022-09-12,CUS51541779924,24,7000,USD,AGENCY,0.395
2022-09-12,CUS53449861336,36,2593,USD,WEB PAGE,0.105
2022-09-12,CUS93922593836,36,14430,USD,WEB PAGE,0.25
2022-09-12,CUS67509764324,24,26500,USD,AGENCY,0.315
2022-09-12,CUS23691419324,24,21000,USD,WEB PAGE,0.225
2022-09-12,CUS66719908024,24,10000,USD,WEB PAGE,0.35
2022-09-12,CUS54399013860,60,6500,USD,WEB PAGE,0.105
2022-09-12,CUS69154218324,24,2350,USD,WEB PAGE,0.285
2022-09-12,CUS43426729124,24,52800,USD,WEB PAGE,0.139
2022-09-12,CUS87506194648,48,6000,USD,WEB PAGE,0.35
2022-09-12,CUS76214844936,36,4265.4,USD,WEB PAGE,0.35
2022-09-12,CUS99714771524,24,5500,USD,WEB PAGE,0.105
2022-09-12,CUS16825239548,48,7000,USD,WEB PAGE,0.189
2022-09-12,CUS57324343524,24,5000,USD,WEB PAGE,0.305
2022-09-12,CUS79996567424,24,3500,USD,WEB PAGE,0.105
2022-09-12,CUS88173059924,24,9000,USD,WEB PAGE,0.305
2022-09-12,CUS86916673248,48,17300,USD,WEB PAGE,0.29
2022-09-12,CUS27694021748,48,25000,USD,WEB PAGE,0.185
2022-09-12,CUS36549367648,48,15000,USD,WEB PAGE,0.265
2022-09-12,CUS51641849124,24,2200,USD,WEB PAGE,0.315
2022-09-12,CUS48920258860,60,31000,USD,WEB PAGE,0.395
2022-09-12,CUS50186042524,24,41800,USD,AGENCY,0.395
2022-09-12,CUS75124877148,48,41800,USD,AGENCY,0.395
2022-09-12,CUS94349564612,12,3000,USD,WEB PAGE,0.395
2022-09-12,CUS88340420636,36,5015,USD,WEB PAGE,0.395
2022-09-12,CUS80535228236,36,7200,USD,WEB PAGE,0.35
2022-09-12,CUS60818190624,24,10000,USD,WEB PAGE,0.35
2022-09-12,CUS30037247324,24,30000,USD,WEB PAGE,0.22
2022-09-12,CUS11334866448,48,5000,USD,WEB PAGE,0.219
2022-09-12,CUS93926341436,36,1500,USD,WEB PAGE,0.169
2022-09-12,CUS25513922136,36,65000,USD,WEB PAGE,0.195
2022-09-12,CUS86975361660,60,20000,USD,WEB PAGE,0.285
2022-09-12,CUS74063493348,48,15000,USD,WEB PAGE,0.275
2022-09-12,CUS70192336936,36,7750,USD,WEB PAGE,0.275
2022-09-12,CUS16078002836,36,3800,USD,WEB PAGE,0.315
2022-09-12,CUS88373995436,36,4200,USD,WEB PAGE,0.315
2022-09-12,CUS12422375460,60,3200,USD,WEB PAGE,0.245
2022-09-12,CUS84316453036,36,12250,USD,WEB PAGE,0.105
2022-09-12,CUS49682450660,60,18100,USD,WEB PAGE,0.395
2022-09-12,CUS27490219636,36,6000,USD,WEB PAGE,0.395
2022-09-12,CUS75433093636,36,30000,USD,WEB PAGE,0.395
2022-09-12,CUS41804986336,36,4842,USD,WEB PAGE,0.395
2022-09-12,CUS30893248160,60,25700,USD,AGENCY,0.105
2022-09-12,CUS71066075236,36,3050,USD,WEB PAGE,0.395
2022-09-12,CUS95003755224,24,7000,USD,AGENCY,0.105
2022-09-12,CUS62318102724,24,7000,USD,WEB PAGE,0.105
2022-09-12,CUS89888239736,36,8000,USD,WEB PAGE,0.24
2022-09-12,CUS68198173612,12,4000,USD,WEB PAGE,0.275
2022-09-12,CUS91817751524,24,4000,USD,WEB PAGE,0.275
2022-09-12,CUS31072066448,48,15000,USD,WEB PAGE,0.395
2022-09-12,CUS70153841148,48,16000,USD,WEB PAGE,0.225
2022-09-12,CUS71750239936,36,7700,USD,WEB PAGE,0.35
2022-09-12,CUS62402370924,24,20840.62,USD,AGENCY,0.105
2022-09-12,CUS72142046760,60,7000,USD,WEB PAGE,0.239
2022-09-12,CUS59437007436,36,6000,USD,WEB PAGE,0.315
2022-09-12,CUS64391344436,36,3500,USD,WEB PAGE,0.275
2022-09-12,CUS17023731936,36,11450,USD,WEB PAGE,0.235
2022-09-12,CUS97728888124,24,3427,USD,WEB PAGE,0.35
2022-09-12,CUS34835852548,48,10000,USD,WEB PAGE,0.35
2022-09-12,CUS97667432524,24,5000,USD,WEB PAGE,0.275
2022-09-12,CUS89936086648,48,14490,USD,WEB PAGE,0.235
2022-09-12,CUS39308303436,36,20000,USD,WEB PAGE,0.159
2022-09-12,CUS50796898848,48,7300,USD,WEB PAGE,0.245
2022-09-12,CUS47207882724,24,8000,USD,WEB PAGE,0.31
2022-09-12,CUS29522135860,60,8800,USD,WEB PAGE,0.245
2022-09-12,CUS21636165712,12,2000,USD,WEB PAGE,0.325
2022-09-12,CUS31613864924,24,2000,USD,WEB PAGE,0.305
2022-09-12,CUS62371879836,36,5000,USD,WEB PAGE,0.295
2022-09-12,CUS11433583324,24,3000,USD,WEB PAGE,0.305
2022-09-12,CUS30031935024,24,10000,USD,WEB PAGE,0.38
2022-09-12,CUS79777632536,36,90000,USD,WEB PAGE,0.39
2022-09-12,CUS91729982648,48,9500,USD,WEB PAGE,0.35
2022-09-12,CUS67371885524,24,8500,USD,WEB PAGE,0.165
2022-09-12,CUS73793783424,24,2000,USD,WEB PAGE,0.199
2022-09-12,CUS68516446860,60,4500,USD,WEB PAGE,0.089
2022-09-12,CUS11579643448,48,15000,USD,WEB PAGE,0.159
2022-09-12,CUS17951337948,48,59870,USD,WEB PAGE,0.135
2022-09-12,CUS69112038924,24,5000,USD,WEB PAGE,0.135
2022-09-12,CUS88207268836,36,3000,USD,WEB PAGE,0.295
2022-09-12,CUS77451488336,36,30000,USD,WEB PAGE,0.255
2022-09-12,CUS89168683224,24,18100,USD,WEB PAGE,0.31
2022-09-12,CUS14844639048,48,7100,USD,WEB PAGE,0.285
2022-09-12,CUS18015842548,48,14000,USD,WEB PAGE,0.275
2022-09-12,CUS91438564524,24,5100,USD,WEB PAGE,0.315
2022-09-12,CUS94676317260,60,10000,USD,WEB PAGE,0.395
2022-09-12,CUS25906781448,48,24000,USD,AGENCY,0.395
2022-09-12,CUS45891436448,48,15000,USD,WEB PAGE,0.4
2022-09-12,CUS50227565636,36,12600,USD,AGENCY,0.395
2022-09-12,CUS65796678736,36,14500,USD,WEB PAGE,0.35
2022-09-12,CUS62399148436,36,3500,USD,WEB PAGE,0.395
2022-09-12,CUS37983177648,48,27395,USD,WEB PAGE,0.33
2022-09-12,CUS85811465924,24,17400,USD,AGENCY,0.355
2022-09-12,CUS65783615836,36,20000,USD,WEB PAGE,0.105
2022-09-12,CUS95836890848,48,84314,USD,WEB PAGE,0.185
2022-09-12,CUS14083787236,36,5500,USD,WEB PAGE,0.315
2022-09-12,CUS54893675548,48,7100,USD,WEB PAGE,0.195
2022-09-12,CUS84848430836,36,14020.68,USD,AGENCY,0.295
2022-09-12,CUS38059347812,12,2000,USD,WEB PAGE,0.305
2022-09-12,CUS20880707724,24,3500,USD,WEB PAGE,0.265
2022-09-12,CUS79412775636,36,5000,USD,WEB PAGE,0.315
2022-09-12,CUS14773614324,24,5000,USD,WEB PAGE,0.29
2022-09-12,CUS63536375236,36,6000,USD,WEB PAGE,0.265
2022-09-12,CUS39059366424,24,20000,USD,AGENCY,0.31
2022-09-12,CUS88471400912,12,1500,USD,WEB PAGE,0.325
2022-09-12,CUS31343143136,36,30000,USD,WEB PAGE,0.19
2022-09-12,CUS26678051112,12,4200,USD,WEB PAGE,0.225
2022-09-12,CUS64742156624,24,5000,USD,WEB PAGE,0.39
2022-09-12,CUS98657845136,36,10900,USD,WEB PAGE,0.395
2022-09-12,CUS33883400948,48,7750,USD,WEB PAGE,0.395
2022-09-12,CUS55085429424,24,10000,USD,WEB PAGE,0.35
2022-09-12,CUS77569714136,36,18000,USD,WEB PAGE,0.275
2022-09-12,CUS96630224136,36,10860,USD,WEB PAGE,0.395
2022-09-12,CUS12745107624,24,11100,USD,AGENCY,0.245
2022-09-12,CUS52723077836,36,10000,USD,WEB PAGE,0.199
2022-09-12,CUS85375436136,36,5900,USD,AGENCY,0.35
2022-09-12,CUS24098107424,24,16198.35,USD,AGENCY,0.35
2022-09-12,CUS53746928436,36,23100,USD,WEB PAGE,0.169
2022-09-12,CUS94306109924,24,10000,USD,WEB PAGE,0.145
2022-09-12,CUS92864649360,60,28951,USD,WEB PAGE,0.105
2022-09-12,CUS30781914612,12,3000,USD,WEB PAGE,0.169
2022-09-12,CUS75531989636,36,20560,USD,WEB PAGE,0.229
2022-09-12,CUS32792134836,36,10000,USD,WEB PAGE,0.165
2022-09-12,CUS32477915424,24,5000,USD,WEB PAGE,0.295
2022-09-12,CUS94372600736,36,14500,USD,WEB PAGE,0.275
2022-09-12,CUS37951525936,36,5500,USD,WEB PAGE,0.105
2022-09-12,CUS32446370736,36,3500,USD,WEB PAGE,0.315
2022-09-12,CUS91041988724,24,2000,USD,WEB PAGE,0.315
2022-09-12,CUS62607289912,12,2700,USD,WEB PAGE,0.385
2022-09-12,CUS19775342560,60,10500,USD,WEB PAGE,0.395
2022-09-12,CUS66741551424,24,1500,USD,WEB PAGE,0.375
2022-09-12,CUS27166244336,36,14490.14,USD,WEB PAGE,0.395
2022-09-12,CUS74168870536,36,10000,USD,WEB PAGE,0.35
2022-09-12,CUS14722098124,24,6000,USD,AGENCY,0.395
2022-09-12,CUS80549156136,36,4000,USD,WEB PAGE,0.315
2022-09-12,CUS67777257924,24,6000,USD,WEB PAGE,0.28
2022-09-12,CUS74236836012,12,6000,USD,WEB PAGE,0.35
2022-09-12,CUS72013635336,36,4000,USD,WEB PAGE,0.35
2022-09-12,CUS84723200424,24,7560,USD,WEB PAGE,0.315
2022-09-12,CUS61222172424,24,8088,USD,WEB PAGE,0.275
2022-09-12,CUS73960089748,48,10000,USD,WEB PAGE,0.35
2022-09-12,CUS68603972036,36,36000,USD,WEB PAGE,0.139
2022-09-12,CUS36495764060,60,32000,USD,WEB PAGE,0.119
2022-09-12,CUS28709127848,48,13740,USD,WEB PAGE,0.25
2022-09-12,CUS12277455148,48,34000,USD,AGENCY,0.179
2022-09-12,CUS53734357048,48,12000,USD,WEB PAGE,0.229
2022-09-12,CUS32313940036,36,13900,USD,WEB PAGE,0.35
2022-09-12,CUS38774359248,48,4193,USD,WEB PAGE,0.189
2022-09-12,CUS48837500524,24,5000,USD,WEB PAGE,0.285
2022-09-12,CUS85984289312,12,2000,USD,WEB PAGE,0.305
2022-09-12,CUS75202156936,36,18731,USD,AGENCY,0.28
2022-09-12,CUS75170135860,60,25000,USD,WEB PAGE,0.25
2022-09-12,CUS95673168936,36,4200,USD,WEB PAGE,0.305
2022-09-12,CUS95009377124,24,2000,USD,WEB PAGE,0.315
2022-09-12,CUS26498617624,24,9596.38,USD,WEB PAGE,0.305
2022-09-12,CUS86022895436,36,5000,USD,WEB PAGE,0.265
2022-09-12,CUS38579532024,24,8500,USD,WEB PAGE,0.4
2022-09-12,CUS14172381736,36,18609,USD,WEB PAGE,0.395
2022-09-12,CUS88155038324,24,5000,USD,WEB PAGE,0.395
2022-09-12,CUS99706009536,36,8000,USD,WEB PAGE,0.395
2022-09-12,CUS99991312036,36,4034,USD,WEB PAGE,0.385
2022-09-12,CUS76003007048,48,7000,USD,WEB PAGE,0.395
2022-09-12,CUS19108416648,48,22540.65,USD,WEB PAGE,0.395
2022-09-12,CUS50084198948,48,7500,USD,WEB PAGE,0.4
2022-09-12,CUS78124223212,12,3000,USD,AGENCY,0.105
2022-09-12,CUS67800882736,36,4400,USD,WEB PAGE,0.245
2022-09-12,CUS81557840348,48,5600,USD,WEB PAGE,0.35
2022-09-12,CUS94367092836,36,7000,USD,WEB PAGE,0.105
2022-09-12,CUS47891391612,12,2000,USD,WEB PAGE,0.275
2022-09-12,CUS57047677348,48,10000,USD,WEB PAGE,0.255
2022-09-12,CUS26280236424,24,18000,USD,WEB PAGE,0.35
2022-09-12,CUS11312559324,24,5400,USD,WEB PAGE,0.299
2022-09-12,CUS29568535436,36,22235.68,USD,WEB PAGE,0.165
2022-09-12,CUS68481421312,12,3600,USD,WEB PAGE,0.149
2022-09-12,CUS14762923748,48,6500,USD,WEB PAGE,0.219
2022-09-12,CUS37214583724,24,15970,USD,AGENCY,0.209
2022-09-12,CUS68947679448,48,8000,USD,WEB PAGE,0.235
2022-09-12,CUS87026829936,36,15730,USD,WEB PAGE,0.209
2022-09-12,CUS20088282848,48,26800,USD,WEB PAGE,0.189
2022-09-12,CUS20324411136,36,15000,USD,WEB PAGE,0.24
2022-09-12,CUS90256556636,36,5000,USD,WEB PAGE,0.235
2022-09-12,CUS57090110348,48,5500,USD,WEB PAGE,0.285
2022-09-12,CUS45356686312,12,3000,USD,WEB PAGE,0.315
2022-09-12,CUS25372271248,48,21110,USD,WEB PAGE,0.245
2022-09-12,CUS11405687136,36,18000,USD,WEB PAGE,0.275
2022-09-12,CUS81303684324,24,13158.11,USD,WEB PAGE,0.25
2022-09-12,CUS94305009136,36,8500,USD,WEB PAGE,0.25
2022-09-12,CUS26811735924,24,11000,USD,WEB PAGE,0.3
2022-09-12,CUS42953929024,24,3000,USD,WEB PAGE,0.385
2022-09-12,CUS65863603048,48,20800,USD,WEB PAGE,0.33
2022-09-12,CUS28628046124,24,5000,USD,WEB PAGE,0.4
2022-09-12,CUS96761751624,24,6521.66,USD,WEB PAGE,0.39
2022-09-12,CUS63274037136,36,7000,USD,WEB PAGE,0.375
2022-09-12,CUS75509326248,48,8210,USD,WEB PAGE,0.245
2022-09-12,CUS36611581948,48,9700,USD,WEB PAGE,0.395
2022-09-12,CUS45712132124,24,12000,USD,WEB PAGE,0.189
2022-09-12,CUS81569953924,24,8828,USD,WEB PAGE,0.315
2022-09-12,CUS44067338324,24,1000,USD,WEB PAGE,0.23
2022-09-12,CUS97647004448,48,8361,USD,WEB PAGE,0.235
2022-09-12,CUS63732278024,24,16400,USD,AGENCY,0.175
2022-09-12,CUS48016479224,24,16400,USD,WEB PAGE,0.175
2022-09-12,CUS87456271236,36,5900,USD,AGENCY,0.105
2022-09-12,CUS17974697324,24,1000,USD,WEB PAGE,0.315
2022-09-12,CUS75241475336,36,10000,USD,WEB PAGE,0.235
2022-09-12,CUS29451190836,36,46800,USD,WEB PAGE,0.265
2022-09-12,CUS48068326448,48,4800,USD,WEB PAGE,0.105
2022-09-12,CUS85907025036,36,9000,USD,WEB PAGE,0.275
2022-09-12,CUS79301113736,36,9000,USD,WEB PAGE,0.3
2022-09-12,CUS66168884412,12,3000,USD,AGENCY,0.395
2022-09-12,CUS83095191960,60,17815,USD,WEB PAGE,0.105
2022-09-12,CUS53580020736,36,9500,USD,WEB PAGE,0.395
2022-09-12,CUS53067138036,36,9200,USD,CONTACT CENTER,0.395
2022-09-12,CUS15408739124,24,10000,USD,WEB PAGE,0.375
2022-09-12,CUS14338416712,12,10000,USD,WEB PAGE,0.395
2022-09-12,CUS63066263636,36,12000,USD,WEB PAGE,0.35
2022-09-12,CUS72353056224,24,3000,USD,WEB PAGE,0.35
2022-09-12,CUS74497096936,36,8300,USD,AGENCY,0.385
2022-09-12,CUS26626408524,24,29612.05,USD,AGENCY,0.255
2022-09-12,CUS32226954748,48,14961,USD,WEB PAGE,0.185
2022-09-12,CUS16145476824,24,1000,USD,WEB PAGE,0.235
2022-09-12,CUS15098249848,48,38000,USD,WEB PAGE,0.22
2022-09-12,CUS34815936236,36,25000,USD,AGENCY,0.165
2022-09-12,CUS25696678036,36,9600,USD,WEB PAGE,0.225
2022-09-12,CUS26127466748,48,29017.82,USD,WEB PAGE,0.245
2022-09-12,CUS85181743436,36,6164.72,USD,WEB PAGE,0.28
2022-09-12,CUS86591092724,24,3000,USD,WEB PAGE,0.349
2022-09-12,CUS25659759624,24,5000,USD,WEB PAGE,0.165
2022-09-12,CUS72004970348,48,30000,USD,WEB PAGE,0.189
2022-09-12,CUS60673052824,24,10000,USD,WEB PAGE,0.195
2022-09-12,CUS33198461436,36,18300,USD,AGENCY,0.245
2022-09-12,CUS62684842848,48,14170.25,USD,WEB PAGE,0.32
2022-09-12,CUS29881447736,36,11850,USD,WEB PAGE,0.195
2022-09-12,CUS26983549360,60,11900,USD,WEB PAGE,0.235
2022-09-12,CUS48035076812,12,1960,USD,WEB PAGE,0.305
2022-09-12,CUS58294609936,36,13000,USD,WEB PAGE,0.255
2022-09-12,CUS29085081136,36,15000,USD,WEB PAGE,0.395
2022-09-12,CUS32266950724,24,6600,USD,AGENCY,0.395
2022-09-12,CUS51332239924,24,5000,USD,WEB PAGE,0.395
2022-09-12,CUS57851194012,12,10000,USD,AGENCY,0.365
2022-09-12,CUS16462599236,36,6887.1,USD,WEB PAGE,0.35
2022-09-12,CUS51062755936,36,15000,USD,WEB PAGE,0.395
2022-09-12,CUS56671365360,60,8880,USD,WEB PAGE,0.105
2022-09-12,CUS28447539236,36,2000,USD,WEB PAGE,0.105
2022-09-12,CUS67470906036,36,18500,USD,WEB PAGE,0.22
2022-09-12,CUS54869766660,60,13800,USD,WEB PAGE,0.23
2022-09-12,CUS54922622324,24,1500,USD,WEB PAGE,0.28
2022-09-12,CUS72251325624,24,3939,USD,WEB PAGE,0.315
2022-09-12,CUS25715758124,24,7500,USD,AGENCY,0.395
2022-09-12,CUS19568645036,36,13500,USD,WEB PAGE,0.245
2022-09-12,CUS11513752924,24,5000,USD,WEB PAGE,0.179
2022-09-12,CUS95039482436,36,5100,USD,WEB PAGE,0.209
2022-09-12,CUS15187471136,36,3000,USD,WEB PAGE,0.299
2022-09-12,CUS11740796624,24,4000,USD,WEB PAGE,0.35
2022-09-12,CUS45977193436,36,8500,USD,WEB PAGE,0.35
2022-09-12,CUS29482449836,36,40000,USD,AGENCY,0.199
2022-09-12,CUS18900326636,36,5000,USD,WEB PAGE,0.235
2022-09-12,CUS99365444536,36,15000,USD,AGENCY,0.105
2022-09-12,CUS27623191624,24,11000,USD,WEB PAGE,0.179
2022-09-12,CUS55722124860,60,90000,USD,WEB PAGE,0.105
2022-09-12,CUS63609512036,36,24400,USD,WEB PAGE,0.185
2022-09-12,CUS21333382536,36,90000,USD,AGENCY,0.235
2022-09-12,CUS37076432536,36,75770,USD,AGENCY,0.205
2022-09-12,CUS94159225736,36,2287,USD,WEB PAGE,0.199
2022-09-12,CUS57251435936,36,7500,USD,WEB PAGE,0.195
2022-09-12,CUS47910334524,24,6200,USD,WEB PAGE,0.325
2022-09-12,CUS60076390424,24,2000,USD,WEB PAGE,0.335
2022-09-12,CUS39613624412,12,1000,USD,WEB PAGE,0.305
2022-09-12,CUS81853697536,36,9500,USD,WEB PAGE,0.265
2022-09-12,CUS52027104536,36,7000,USD,WEB PAGE,0.285
2022-09-12,CUS40374319736,36,5000,USD,AGENCY,0.285
2022-09-12,CUS96644992436,36,10800,USD,WEB PAGE,0.29
2022-09-12,CUS35019148836,36,5700,USD,WEB PAGE,0.275
2022-09-12,CUS46285494124,24,3000,USD,WEB PAGE,0.265
2022-09-12,CUS40540533624,24,12000,USD,WEB PAGE,0.375
2022-09-12,CUS32354538924,24,10000,USD,WEB PAGE,0.37
2022-09-12,CUS31569114424,24,5643,USD,WEB PAGE,0.395
2022-09-12,CUS17103113236,36,6700,USD,AGENCY,0.395
2022-09-12,CUS30908626024,24,3000,USD,AGENCY,0.395
2022-09-12,CUS41538990724,24,3000,USD,WEB PAGE,0.315
2022-09-12,CUS91230300860,60,8900,USD,WEB PAGE,0.235
2022-09-12,CUS37925760648,48,10800,USD,WEB PAGE,0.35
2022-09-12,CUS45332799124,24,20000,USD,AGENCY,0.315
2022-09-12,CUS14327334424,24,5000,USD,WEB PAGE,0.35
2022-09-12,CUS50128833112,12,4118,USD,WEB PAGE,0.315
2022-09-12,CUS34893430036,36,6700,USD,AGENCY,0.35
2022-09-12,CUS99086842536,36,7000,USD,WEB PAGE,0.209
2022-09-12,CUS68224181124,24,7000,USD,WEB PAGE,0.105
2022-09-12,CUS57344131924,24,1000,USD,WEB PAGE,0.245
2022-09-12,CUS88599006260,60,40000,USD,WEB PAGE,0.145
2022-09-12,CUS21082952012,12,2000,USD,WEB PAGE,0.239
2022-09-12,CUS78876319048,48,10800,USD,AGENCY,0.189
