date,customerId,monthly_salary,health_score,current_debt,category
2022-09-10,CUS42468252224,1268,321,2946.68,
2022-09-10,CUS38659725624,1777,321,6213.96,
2022-09-10,CUS71654132012,3550,321,698.47,SILVER
2022-09-10,CUS57455343336,5077,321,35021.44,SILVER
2022-09-10,CUS41193465848,11978,321,190165.96,
2022-09-10,CUS40937338724,3446,321,6034.92,SILVER
2022-09-10,CUS47807853060,1949,321,7169.1,SILVER
2022-09-10,CUS64950187712,2381,321,641.88,BRONZE
2022-09-10,CUS81595405260,2695,321,20885.79,GOLD
2022-09-10,CUS78842223836,1810,321,854.75,
2022-09-10,CUS95149126036,1013,321,51.44,
2022-09-10,CUS94057875836,3876,321,3897.55,BRONZE
2022-09-10,CUS24355723448,2665,321,14217.88,SILVER
2022-09-10,CUS36005948636,2998,321,4476.74,SILVER
2022-09-10,CUS48043082324,2444,321,6217.92,SILVER
2022-09-10,CUS79868191636,1513,321,5632.74,BRONZE
2022-09-10,CUS49406763448,5772,321,,SILVER
2022-09-10,CUS96767174660,5772,321,,SILVER
2022-09-10,CUS68604329048,4972,321,10335.52,SILVER
2022-09-10,CUS44498530660,3213,321,,
2022-09-10,CUS78194775624,7697,321,0.1,
2022-09-10,CUS48312414160,1827,321,2282.74,BRONZE
2022-09-10,CUS90036716136,2350,321,95.65,SILVER
2022-09-10,CUS17644573112,2487,321,1177.7,
2022-09-10,CUS77346236660,1554,321,825.71,
2022-09-10,CUS17933510124,2568,321,3535.11,
2022-09-10,CUS74514034324,2816,321,26156.52,
2022-09-10,CUS16231564748,1190,322,3838,SILVER
2022-09-10,CUS65846606824,1405,322,,
2022-09-10,CUS67850604524,2331,322,7146.94,
2022-09-10,CUS93115767248,1531,322,2468.36,
2022-09-10,CUS49849111524,2005,322,19327.98,BRONZE
2022-09-10,CUS72848582224,3609,322,1386.96,
2022-09-10,CUS68426830460,3646,322,3916.78,SILVER
2022-09-10,CUS14583228336,1102,322,,BRONZE
2022-09-10,CUS91263607824,3733,322,21,SILVER
2022-09-10,CUS71684939760,3316,322,30255.13,
2022-09-10,CUS30412259812,3511,322,26736.45,SILVER
2022-09-10,CUS63832238036,1818,322,30.6,SILVER
2022-09-10,CUS84908751224,2023,322,26484.18,SILVER
2022-09-10,CUS62831594824,2154,322,16028.24,
2022-09-10,CUS87403557248,3350,322,8348.64,SILVER
2022-09-10,CUS60902562036,2427,322,,SILVER
2022-09-10,CUS81667138936,1924,322,,
2022-09-10,CUS78012222448,1966,322,,
2022-09-10,CUS87967756436,3500,322,12766.15,SILVER
2022-09-10,CUS24103912036,2219,322,,SILVER
2022-09-10,CUS31642715424,3638,322,26369.74,SILVER
2022-09-10,CUS78571490736,3319,322,21404.86,
2022-09-10,CUS94746230736,3917,322,40801.66,SILVER
2022-09-10,CUS43178228048,6193,322,171836.76,SILVER
2022-09-10,CUS63960018536,3381,322,5529.2,BRONZE
2022-09-10,CUS12584235748,5599,322,37993.38,
2022-09-10,CUS50762785612,1923,322,,
2022-09-10,CUS67576076948,4962,322,27040.22,
2022-09-10,CUS86248092560,1471,322,8000,BRONZE
2022-09-10,CUS45658984848,1856,322,1184,BRONZE
2022-09-10,CUS28064384924,2531,322,7044.24,BRONZE
2022-09-10,CUS14103732548,3034,322,1624.72,
2022-09-10,CUS22329247248,1785,322,101.58,SILVER
2022-09-10,CUS87936123048,1714,322,1632.65,
2022-09-10,CUS60304161236,1775,322,,BRONZE
2022-09-10,CUS12923944036,1142,322,,SILVER
2022-09-10,CUS25216709448,1893,323,1036.76,SILVER
2022-09-10,CUS61156778024,3105,323,3540.24,
2022-09-10,CUS38914666348,5054,323,1055.74,BRONZE
2022-09-10,CUS89401051948,3516,323,6553.68,SILVER
2022-09-10,CUS26900784436,2694,323,,
2022-09-10,CUS83740610548,3119,323,3745.73,SILVER
2022-09-10,CUS64670423748,2001,323,19287.98,
2022-09-10,CUS53397276060,3662,323,9882.38,SILVER
2022-09-10,CUS31686979524,1504,323,6057.8,SILVER
2022-09-10,CUS76558558024,1551,323,1141.66,
2022-09-10,CUS98338477748,1806,323,1456.14,SILVER
2022-09-10,CUS36245492048,2947,323,8170.56,BRONZE
2022-09-10,CUS15948104412,3938,323,8124.93,
2022-09-10,CUS15403522236,3932,323,74805.83,SILVER
2022-09-10,CUS49346738736,1997,323,,SILVER
2022-09-10,CUS26310252548,1971,323,310.14,BRONZE
2022-09-10,CUS15895374136,1785,323,2452.6,
2022-09-10,CUS40759521836,1744,323,3886.54,SILVER
2022-09-10,CUS55093365924,3736,323,2894.1,BRONZE
2022-09-10,CUS51180079448,1963,323,1365.58,SILVER
2022-09-10,CUS70204518024,5489,323,19820.48,BRONZE
2022-09-10,CUS73986771836,5489,323,19820.48,BRONZE
2022-09-10,CUS12780433348,2244,323,17179.44,
2022-09-10,CUS22331716448,4387,323,78410.75,
2022-09-10,CUS55552985224,2375,323,2367.53,BRONZE
2022-09-10,CUS59004693536,3460,323,,SILVER
2022-09-10,CUS26280138536,3728,323,2990.84,
2022-09-10,CUS49934838836,2421,323,1226.37,SILVER
2022-09-10,CUS66772739148,3330,323,15673.27,SILVER
2022-09-10,CUS49263838824,1535,324,1277.31,BRONZE
2022-09-10,CUS99236949248,4778,324,,SILVER
2022-09-10,CUS50909383924,1337,324,,BRONZE
2022-09-10,CUS78937261524,1229,324,8192.26,SILVER
2022-09-10,CUS61609507936,1930,324,2560.85,
2022-09-10,CUS81193144936,1368,324,3477.88,SILVER
2022-09-10,CUS32840215048,2544,324,85427.84,BRONZE
2022-09-10,CUS11389567148,1914,324,3834.83,
2022-09-10,CUS81383587712,5200,324,34623.28,
2022-09-10,CUS53035951160,2499,324,,SILVER
2022-09-10,CUS48395984848,1566,324,2057.65,SILVER
2022-09-10,CUS29352365524,4748,324,64325.85,SILVER
2022-09-10,CUS76994987424,1115,324,2312.92,SILVER
2022-09-10,CUS36479880748,5243,324,,
2022-09-10,CUS28063555824,1828,324,103991.76,
2022-09-10,CUS44174454536,2800,324,,SILVER
2022-09-10,CUS43187238924,8895,324,103574.16,SILVER
2022-09-10,CUS24095702136,4081,324,,SILVER
2022-09-10,CUS42001716736,1752,324,836.12,
2022-09-10,CUS55705639848,4243,324,29509.65,SILVER
2022-09-10,CUS60474208648,1847,324,312.9,SILVER
2022-09-10,CUS93747626360,3781,324,177743.5,SILVER
2022-09-10,CUS87661687336,3194,324,19765.44,BRONZE
2022-09-10,CUS93024477136,2663,324,14779.56,
2022-09-10,CUS85104886948,4648,324,,SILVER
2022-09-10,CUS26618913260,4488,325,10492.92,SILVER
2022-09-10,CUS13367831660,5970,325,15473.75,
2022-09-10,CUS91459718624,4637,325,6703.92,BRONZE
2022-09-10,CUS98326929136,4021,325,435.24,SILVER
2022-09-10,CUS81177447824,3187,325,3710.27,
2022-09-10,CUS79782218548,1837,325,,BRONZE
2022-09-10,CUS64192020612,3186,325,510.85,SILVER
2022-09-10,CUS17184614760,2865,325,95992.18,BRONZE
2022-09-10,CUS56673483036,5322,325,89192.44,BRONZE
2022-09-10,CUS89625086112,1951,325,,
2022-09-10,CUS56957801560,1496,325,,SILVER
2022-09-10,CUS61945522412,2797,325,666.74,
2022-09-10,CUS53134255924,1395,325,2686.06,SILVER
2022-09-10,CUS24576032836,5286,325,,SILVER
2022-09-10,CUS81559130736,2839,325,48502.8,
2022-09-10,CUS44753791024,1961,325,8103.08,SILVER
2022-09-10,CUS63117788136,3068,325,1456.64,
2022-09-10,CUS54477216824,2472,325,15553.92,BRONZE
2022-09-10,CUS18738303536,2711,325,249,BRONZE
2022-09-10,CUS83521676236,4590,325,1215.05,SILVER
2022-09-10,CUS82800702724,2207,325,284.77,BRONZE
2022-09-10,CUS66784082024,3544,325,2810.23,SILVER
2022-09-10,CUS89536374936,2029,325,20405.31,
2022-09-10,CUS99007484524,1463,325,478.61,
2022-09-10,CUS89795657648,3658,325,,
2022-09-10,CUS49390037548,1324,325,,BRONZE
2022-09-10,CUS38408607960,2541,325,15575.76,SILVER
2022-09-10,CUS42580754148,2126,325,10364.97,SILVER
2022-09-10,CUS79003943048,2967,325,824.89,
2022-09-10,CUS13067907312,3036,325,9195.04,SILVER
2022-09-10,CUS66124426348,1956,325,,BRONZE
2022-09-10,CUS45549994948,1440,325,1219.02,SILVER
2022-09-10,CUS48623234624,2789,325,3343.57,
2022-09-10,CUS17096036148,1375,325,8172.81,BRONZE
2022-09-10,CUS52551291748,1375,325,8172.81,BRONZE
2022-09-10,CUS15800164260,1738,326,6425.21,
2022-09-10,CUS94023327912,3539,326,9607.42,GOLD
2022-09-10,CUS18121074148,1194,326,17352.58,BRONZE
2022-09-10,CUS42292937448,2496,326,7516.44,SILVER
2022-09-10,CUS66611702548,1359,326,9728.44,BRONZE
2022-09-10,CUS57557893548,1194,326,17352.58,BRONZE
2022-09-10,CUS84007542024,3823,326,,
2022-09-10,CUS56041874224,2184,326,,SILVER
2022-09-10,CUS85371347160,2496,326,7516.44,SILVER
2022-09-10,CUS90618531524,1463,326,,SILVER
2022-09-10,CUS96676493836,6216,326,18293.9,SILVER
2022-09-10,CUS81222206648,1136,326,,BRONZE
2022-09-10,CUS56805232212,2249,326,7911.54,
2022-09-10,CUS19076925236,7402,326,104109.92,GOLD
2022-09-10,CUS54453730436,2356,326,35253.89,SILVER
2022-09-10,CUS48141627948,3195,326,11327.16,SILVER
2022-09-10,CUS64932405436,4141,326,35232.77,BRONZE
2022-09-10,CUS37686206860,9190,326,,SILVER
2022-09-10,CUS27579130848,2770,326,13036.52,SILVER
2022-09-10,CUS75578830360,2770,326,13036.52,SILVER
2022-09-10,CUS71607289112,3495,326,437.88,BRONZE
2022-09-10,CUS47239434524,1890,326,,
2022-09-10,CUS98275856024,1329,326,492.82,
2022-09-10,CUS19523033124,2160,326,,
2022-09-10,CUS24941404660,2656,327,9192.28,SILVER
2022-09-10,CUS82064008224,1957,327,756.6,SILVER
2022-09-10,CUS13488093048,3228,327,4958.19,
2022-09-10,CUS90975559336,2028,327,,SILVER
2022-09-10,CUS82919431548,2796,327,5607.47,SILVER
2022-09-10,CUS57174656760,4955,327,32243.58,GOLD
2022-09-10,CUS24532660360,2697,327,3825.62,
2022-09-10,CUS41046632548,2413,327,,SILVER
2022-09-10,CUS51400151760,6584,327,52502.96,
2022-09-10,CUS11875733348,5388,327,,SILVER
2022-09-10,CUS39484586524,2475,327,4939.07,SILVER
2022-09-10,CUS43744389112,1722,327,,
2022-09-10,CUS74973928236,3650,327,12878.28,BRONZE
2022-09-10,CUS75772088336,2892,327,,BRONZE
2022-09-10,CUS33571541336,1934,327,17389.2,
2022-09-10,CUS31523899236,1954,327,1728.64,
2022-09-10,CUS98363250960,2767,327,5434.1,
2022-09-10,CUS57730963336,2922,327,6428.48,BRONZE
2022-09-10,CUS50281130848,2716,327,5521.66,BRONZE
2022-09-10,CUS78916940424,1388,327,1764.86,SILVER
2022-09-10,CUS57399028760,2058,327,,BRONZE
2022-09-10,CUS19653138924,3050,327,,BRONZE
2022-09-10,CUS94315913124,3390,327,2327.62,SILVER
2022-09-10,CUS62750456336,3503,327,30860.82,
2022-09-10,CUS18314852836,4542,327,55445.49,SILVER
2022-09-10,CUS62044279024,1785,327,4230.72,
2022-09-10,CUS97481709436,2176,327,16787.37,SILVER
2022-09-10,CUS42066196724,3880,327,3419.46,
2022-09-10,CUS39419352724,1385,327,4952.03,
2022-09-10,CUS42487070824,2785,327,13906.84,SILVER
2022-09-10,CUS58872127648,4219,327,41831.05,SILVER
2022-09-10,CUS75844079748,2719,327,692.05,SILVER
2022-09-10,CUS23097215136,2644,327,2146.62,
2022-09-10,CUS19697587348,1972,327,26758.16,SILVER
2022-09-10,CUS51708252348,5695,327,1585.75,SILVER
2022-09-10,CUS90344815748,1876,327,15840.56,BRONZE
2022-09-10,CUS30002902948,3215,327,,SILVER
2022-09-10,CUS33388820036,4263,327,3345.12,SILVER
2022-09-10,CUS53215505412,1785,327,10437.35,
2022-09-10,CUS31254523060,4537,328,17854.28,SILVER
2022-09-10,CUS85997878048,1182,328,1676.34,
2022-09-10,CUS96711609848,1836,328,1897.04,BRONZE
2022-09-10,CUS39720575948,1976,328,4894.04,BRONZE
2022-09-10,CUS96210357936,2676,328,,
2022-09-10,CUS96642166848,1945,328,6256.86,SILVER
2022-09-10,CUS29589136424,2803,328,85651.44,SILVER
2022-09-10,CUS39001399448,3808,328,20577.6,SILVER
2022-09-10,CUS19432631648,2088,328,29085.36,
2022-09-10,CUS77649923448,1589,328,4276.94,BRONZE
2022-09-10,CUS25319133224,2412,328,1708.36,
2022-09-10,CUS70804171060,8040,328,51979.46,
2022-09-10,CUS56098552048,2293,328,10220.8,BRONZE
2022-09-10,CUS64181861648,1916,328,1953.79,
2022-09-10,CUS25577531560,3168,328,12405.96,SILVER
2022-09-10,CUS60850323224,3225,328,7959.58,
2022-09-10,CUS62771547924,5265,328,51067.2,SILVER
2022-09-10,CUS26416434736,4644,328,19220.95,SILVER
2022-09-10,CUS27096655624,2257,328,1678.77,SILVER
2022-09-10,CUS53400773448,2105,328,312.14,BRONZE
2022-09-10,CUS70455662012,2249,328,805.38,
2022-09-10,CUS91323699424,2249,328,889.99,
2022-09-10,CUS89421993736,2716,328,40385.12,SILVER
2022-09-10,CUS76155262324,3534,328,33078.9,
2022-09-10,CUS28339439536,2716,328,40385.12,SILVER
2022-09-10,CUS67541223048,2997,328,82.41,
2022-09-10,CUS87282884648,1314,328,7380.07,SILVER
2022-09-10,CUS32665596724,4723,328,1202.24,SILVER
2022-09-10,CUS33730483236,3910,328,,SILVER
2022-09-10,CUS51271695536,2217,328,6835.06,SILVER
2022-09-10,CUS99841460648,1689,328,1110.29,SILVER
2022-09-10,CUS76837754224,1670,328,,SILVER
2022-09-10,CUS83577630036,1678,328,9321.18,BRONZE
2022-09-10,CUS91763806624,2441,328,2910.4,SILVER
2022-09-10,CUS22772493312,1758,329,,SILVER
2022-09-10,CUS51298418460,2290,329,6208.98,
2022-09-10,CUS16626938048,3412,329,14545.49,
2022-09-10,CUS46807760124,1472,329,,
2022-09-10,CUS91740166048,1785,329,4939.32,BRONZE
2022-09-10,CUS77128957336,2018,329,1839.2,
2022-09-10,CUS44395164948,1706,329,3537.86,BRONZE
2022-09-10,CUS36679788736,3703,329,,SILVER
2022-09-10,CUS97509376248,2306,329,,
2022-09-10,CUS46092791148,8764,329,201277,
2022-09-10,CUS88783462860,2127,329,11699.54,
2022-09-10,CUS66625494024,2631,329,9823.6,BRONZE
2022-09-10,CUS78934494924,8474,329,42177.52,
2022-09-10,CUS54555936736,1645,329,343.86,SILVER
2022-09-10,CUS97293093224,1815,329,,SILVER
2022-09-10,CUS50128277748,2674,329,8581.58,BRONZE
2022-09-10,CUS79430657024,2212,329,12942.09,SILVER
2022-09-10,CUS44835013348,2419,329,23704.66,
2022-09-10,CUS85995556924,1287,329,364.92,SILVER
2022-09-10,CUS73925039136,2988,329,,SILVER
2022-09-10,CUS66237151948,6082,329,242117.16,BRONZE
2022-09-10,CUS13357327948,2251,329,1270.65,BRONZE
2022-09-10,CUS57810222148,2098,329,793.6,
2022-09-10,CUS51120585860,5532,329,85897.8,SILVER
2022-09-10,CUS71803498336,3875,329,,SILVER
2022-09-10,CUS77346033436,2659,329,,
2022-09-10,CUS22097692836,3083,329,,SILVER
2022-09-10,CUS36952638636,1618,329,933.16,
2022-09-10,CUS51177433312,1435,330,809.01,BRONZE
2022-09-10,CUS27963103348,2020,330,,BRONZE
2022-09-10,CUS29235090360,3938,330,87811.98,SILVER
2022-09-10,CUS89051372860,4525,330,11016.62,
2022-09-10,CUS53547773248,1545,330,4131.25,
2022-09-10,CUS99855727836,3699,330,14861.18,BRONZE
2022-09-10,CUS24329202336,2177,330,5023.33,BRONZE
2022-09-10,CUS82295748036,3779,330,,SILVER
2022-09-10,CUS37330262136,1671,330,3398.68,SILVER
2022-09-10,CUS76834098212,6168,330,24324.78,SILVER
2022-09-10,CUS79970941212,1876,330,1572.06,
2022-09-10,CUS41020282424,2568,330,19634.01,
2022-09-10,CUS70663027336,3020,330,1429.6,
2022-09-10,CUS57393588524,1605,330,269.18,SILVER
2022-09-10,CUS43248679224,4471,330,7857.52,SILVER
2022-09-10,CUS49439827324,2935,330,836.84,
2022-09-10,CUS83819587848,2452,330,20302.44,BRONZE
2022-09-10,CUS72949150924,12053,330,146432.9,BRONZE
2022-09-10,CUS28859198536,3028,330,970,BRONZE
2022-09-10,CUS12916265536,1263,330,,SILVER
2022-09-10,CUS77992404224,1378,330,,BRONZE
2022-09-10,CUS80516521612,1970,330,,BRONZE
2022-09-10,CUS27335089336,2033,330,3672.36,SILVER
2022-09-10,CUS26105689160,2034,330,3964.42,
2022-09-10,CUS72392299524,1955,330,285.33,SILVER
2022-09-10,CUS31822158724,1955,330,285.33,SILVER
2022-09-10,CUS47557296760,2910,330,37568.19,BRONZE
2022-09-10,CUS76572210924,5538,330,55608.42,SILVER
2022-09-10,CUS56927932424,1528,330,,
2022-09-10,CUS78543821936,5134,330,44600.9,
2022-09-10,CUS56951320636,4472,330,31047.2,BRONZE
2022-09-10,CUS54910345724,1671,331,2504.1,
2022-09-10,CUS66738387348,1180,331,12395.55,SILVER
2022-09-10,CUS77786005260,3876,331,70963.1,
2022-09-10,CUS23249094036,2926,331,21932.67,SILVER
2022-09-10,CUS28090287948,6330,331,173709.48,
2022-09-10,CUS21764394024,1250,331,4768.6,
2022-09-10,CUS45675678248,1842,331,5559.54,
2022-09-10,CUS13121891260,5560,331,29703.5,SILVER
2022-09-10,CUS85156110112,2018,331,,
2022-09-10,CUS67382576160,2651,331,18687.9,SILVER
2022-09-10,CUS21869594848,2153,331,1033.76,BRONZE
2022-09-10,CUS23593229924,3386,331,,SILVER
2022-09-10,CUS63627669124,3264,331,24161.42,SILVER
2022-09-10,CUS24524301548,3208,331,5767.14,
2022-09-10,CUS38144007636,3588,331,11671.94,SILVER
2022-09-10,CUS64828442424,1626,331,902.31,
2022-09-10,CUS80293830436,3224,331,1179.43,SILVER
2022-09-10,CUS78548882324,4082,331,24638.76,SILVER
2022-09-10,CUS87656757848,2680,331,100.6,
2022-09-10,CUS48031858348,3621,331,66000,BRONZE
2022-09-10,CUS61069020360,2093,331,19831.89,SILVER
2022-09-10,CUS42057613748,3833,331,,
2022-09-10,CUS50502898448,4435,331,210418.92,SILVER
2022-09-10,CUS44207832248,2320,331,599.64,
2022-09-10,CUS52135620448,2955,331,88300.5,SILVER
2022-09-10,CUS31918157448,1756,331,961.5,SILVER
2022-09-10,CUS36861541736,1164,331,172.92,BRONZE
2022-09-10,CUS36136428736,3384,331,,BRONZE
2022-09-10,CUS72383167036,2427,331,,
2022-09-10,CUS36788707236,2213,332,642.9,
2022-09-10,CUS22738470924,3038,332,19953.15,BRONZE
2022-09-10,CUS76502367736,3774,332,,SILVER
2022-09-10,CUS34921089836,3556,332,,SILVER
2022-09-10,CUS71471714460,2728,332,9550.18,
2022-09-10,CUS88293743036,2737,332,20825.88,BRONZE
2022-09-10,CUS59641318436,2728,332,,BRONZE
2022-09-10,CUS14319486124,1989,332,7592.84,
2022-09-10,CUS25476435536,1530,332,,BRONZE
2022-09-10,CUS25453046036,1648,332,1656.63,BRONZE
2022-09-10,CUS31145441812,3037,332,,SILVER
2022-09-10,CUS44367384112,1506,332,2178.64,
2022-09-10,CUS41462426824,4121,332,2782.12,SILVER
2022-09-10,CUS87498788324,2178,332,267.56,
2022-09-10,CUS20088325736,1452,332,4550.83,
2022-09-10,CUS12540254748,1486,332,22699.74,BRONZE
2022-09-10,CUS81589862924,2860,332,,BRONZE
2022-09-10,CUS72791820348,4488,332,99296.64,
2022-09-10,CUS96341743136,3939,332,811.2,SILVER
2022-09-10,CUS29297911124,5274,332,50395.53,SILVER
2022-09-10,CUS27043826936,2885,332,13465.16,BRONZE
2022-09-10,CUS44308823124,9835,332,39442.98,BRONZE
2022-09-10,CUS16428789360,5246,332,,BRONZE
2022-09-10,CUS75201576624,4538,332,,SILVER
2022-09-10,CUS81037685636,4581,332,3104.68,SILVER
2022-09-10,CUS90976105136,6606,332,3296.16,
2022-09-10,CUS96524327560,3636,332,6921.88,
2022-09-10,CUS18012749136,2628,332,11374.62,SILVER
2022-09-10,CUS58848024148,3366,332,442.98,BRONZE
2022-09-10,CUS92499555960,1995,332,2602.52,SILVER
2022-09-10,CUS82388411736,5412,332,67456.64,
2022-09-10,CUS56446961936,2411,332,1629.21,SILVER
2022-09-10,CUS28258669560,1781,332,2723.82,BRONZE
2022-09-10,CUS77888203960,3869,332,48576.87,SILVER
2022-09-10,CUS32321217312,3969,332,6198.91,SILVER
2022-09-10,CUS98196927748,3865,332,,BRONZE
2022-09-10,CUS45763165736,4013,332,37334.36,SILVER
2022-09-10,CUS89821768424,6004,333,167981.82,BRONZE
2022-09-10,CUS40920780824,11047,333,3262.75,
2022-09-10,CUS11875988136,1721,333,29514.38,BRONZE
2022-09-10,CUS89606456960,4444,333,104115.48,
2022-09-10,CUS63035693560,5030,333,33366.54,BRONZE
2022-09-10,CUS12881090348,2313,333,500,
2022-09-10,CUS70149924536,1344,333,3052.34,BRONZE
2022-09-10,CUS52275548424,3445,333,11850.48,
2022-09-10,CUS55691789748,2040,333,6194.33,BRONZE
2022-09-10,CUS95856324160,4433,333,29985.84,
2022-09-10,CUS21302831624,5786,333,4316.11,BRONZE
2022-09-10,CUS35649516024,5786,333,4316.11,BRONZE
2022-09-10,CUS27545046124,1752,333,,SILVER
2022-09-10,CUS52591326748,2103,333,7042.59,
2022-09-10,CUS93910029148,1696,333,2402.4,
2022-09-10,CUS37042547136,1559,333,,SILVER
2022-09-10,CUS94141235224,2556,333,6533.36,
2022-09-10,CUS95789243760,2527,333,2160.66,SILVER
2022-09-10,CUS37817248024,2169,333,5524.59,BRONZE
2022-09-10,CUS85879517336,2048,333,23374.52,SILVER
2022-09-10,CUS22288187136,7128,333,115357.28,
2022-09-10,CUS31482561460,4785,333,70232.79,
2022-09-10,CUS39496600048,1717,333,,BRONZE
2022-09-10,CUS25036430060,5645,333,,
2022-09-10,CUS18613093848,3391,333,41485.14,SILVER
2022-09-10,CUS15465787760,1717,333,,BRONZE
2022-09-10,CUS26578074448,2325,333,4565.13,SILVER
2022-09-10,CUS98076716860,2530,333,57034.64,
2022-09-10,CUS72916941560,2694,333,7663.24,BRONZE
2022-09-10,CUS69117411560,6957,334,100081.48,SILVER
2022-09-10,CUS11592094036,3109,334,38509.65,SILVER
2022-09-10,CUS30017292048,1137,334,1488.34,SILVER
2022-09-10,CUS36568938948,3000,334,1029.19,SILVER
2022-09-10,CUS39589552048,3345,334,1383.69,SILVER
2022-09-10,CUS64593206760,2040,334,3051.96,SILVER
2022-09-10,CUS83486154236,1739,334,85.81,
2022-09-10,CUS75472926412,1938,334,11415.08,
2022-09-10,CUS45281537436,2899,334,12967.32,
2022-09-10,CUS46166097036,2760,334,21660.21,SILVER
2022-09-10,CUS62630744936,2944,334,,BRONZE
2022-09-10,CUS52514739812,4711,334,13811.24,
2022-09-10,CUS90370505636,7398,334,75471.84,
2022-09-10,CUS41294426224,3613,334,3068.84,SILVER
2022-09-10,CUS25589508812,2483,334,2479.8,BRONZE
2022-09-10,CUS56560067036,2920,334,969.03,SILVER
2022-09-10,CUS63521056760,2108,334,3082.38,SILVER
2022-09-10,CUS95438464724,1392,334,568.58,
2022-09-10,CUS13939250712,1193,334,1066.04,
2022-09-10,CUS62323461512,1497,334,,
2022-09-10,CUS80987473224,2447,334,16997.66,BRONZE
2022-09-10,CUS14100098348,2303,334,118322.95,BRONZE
2022-09-10,CUS55684845336,2135,334,1698.99,
2022-09-10,CUS57317345936,2287,334,1509.73,
2022-09-10,CUS23706047648,2938,334,37692.64,SILVER
2022-09-10,CUS74107573336,2370,334,545.5,SILVER
2022-09-10,CUS71226607048,4840,334,634.63,SILVER
2022-09-10,CUS42057471124,1889,334,,
2022-09-10,CUS77990407748,4856,334,108561.96,SILVER
2022-09-10,CUS72895680436,2350,334,494.97,BRONZE
2022-09-10,CUS82067056224,1664,334,1573.7,
2022-09-10,CUS66750250724,3994,335,,
2022-09-10,CUS89058934260,3873,335,110644.96,BRONZE
2022-09-10,CUS21406219248,1835,335,,
2022-09-10,CUS47879459036,2230,335,12768.72,BRONZE
2022-09-10,CUS60939715036,3474,335,14328.58,
2022-09-10,CUS14992496760,2214,335,4500,
2022-09-10,CUS88565412936,1672,335,4494.34,SILVER
2022-09-10,CUS37607410836,3425,335,15450.52,
2022-09-10,CUS54925558360,2391,335,,SILVER
2022-09-10,CUS94969208724,2965,335,134,SILVER
2022-09-10,CUS45233001036,1468,335,747.09,SILVER
2022-09-10,CUS86183424048,1250,335,247.79,
2022-09-10,CUS89124459036,4180,335,20177.16,SILVER
2022-09-10,CUS22114759936,1985,335,13343.28,
2022-09-10,CUS83370284548,2453,335,27517.5,GOLD
2022-09-10,CUS49536462436,2365,335,,
2022-09-10,CUS65486840412,5224,335,,SILVER
2022-09-10,CUS45261844948,2015,335,2726.52,
2022-09-10,CUS87932983560,4201,335,19386.46,
2022-09-10,CUS55492088348,2479,335,4267.54,BRONZE
2022-09-10,CUS26286124160,1788,335,,SILVER
2022-09-10,CUS92780040760,1451,335,1408.91,BRONZE
2022-09-10,CUS65056365212,2468,335,6188.8,SILVER
2022-09-10,CUS71861023060,1837,335,35316.88,BRONZE
2022-09-10,CUS38732943448,1110,335,,SILVER
2022-09-10,CUS19598624112,3249,336,13963.68,SILVER
2022-09-10,CUS81230509336,4547,336,20722.68,
2022-09-10,CUS89941780548,1935,336,,BRONZE
2022-09-10,CUS29158611760,1412,336,6172.64,
2022-09-10,CUS24807694236,1935,336,,BRONZE
2022-09-10,CUS21673676148,3243,336,139169.8,SILVER
2022-09-10,CUS95001940548,2186,336,430,BRONZE
2022-09-10,CUS81148015936,7451,336,14826.13,SILVER
2022-09-10,CUS24060248160,2209,336,24119.68,BRONZE
2022-09-10,CUS77373113848,1563,336,4401.33,BRONZE
2022-09-10,CUS63817819936,2096,336,13461.86,BRONZE
2022-09-10,CUS95779799348,1861,336,4236.31,SILVER
2022-09-10,CUS13463912812,1640,336,34505.32,
2022-09-10,CUS79608632236,3920,336,10706.84,SILVER
2022-09-10,CUS85393364048,3920,336,10706.84,SILVER
2022-09-10,CUS85571632924,4980,336,2376.36,
2022-09-10,CUS21543504748,1745,336,,
2022-09-10,CUS81954933724,3429,336,1376.24,SILVER
2022-09-10,CUS55557035024,5041,336,27007.95,
2022-09-10,CUS38771417736,2662,336,,
2022-09-10,CUS15067739348,3603,336,718.58,SILVER
2022-09-10,CUS55760149860,3603,336,718.58,SILVER
2022-09-10,CUS88858954236,3852,336,95996.61,SILVER
2022-09-10,CUS41504073224,2235,336,,
2022-09-10,CUS41445583124,4265,336,21376.5,SILVER
2022-09-10,CUS80965442224,2431,336,3868.83,SILVER
2022-09-10,CUS11420762048,3302,336,5444.79,
2022-09-10,CUS27736610136,2665,336,31880.98,SILVER
2022-09-10,CUS97963905424,1742,336,4003.51,
2022-09-10,CUS50557898424,2665,336,31880.98,SILVER
2022-09-10,CUS69628957348,3883,336,3210.38,SILVER
2022-09-10,CUS54687508960,1470,336,1261.68,BRONZE
2022-09-10,CUS76282067036,2837,336,,SILVER
2022-09-10,CUS17033287348,3094,336,4424.12,SILVER
2022-09-10,CUS90954115948,3230,336,115296.44,SILVER
2022-09-10,CUS17228556848,2130,336,16.24,SILVER
2022-09-10,CUS67696728248,2403,336,766.74,SILVER
2022-09-10,CUS72939349924,1790,337,4899.58,BRONZE
2022-09-10,CUS81071081260,2461,337,900,
2022-09-10,CUS11243536148,1833,337,3326.75,BRONZE
2022-09-10,CUS38181405048,4982,337,7040.66,
